pID,condition,task,interaction,trial,attempt,dataset,category,videos,selectedVideos,correctVideos,difference1,difference2,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
3,1,3,smallMultiples,0,1,baseball,oakland_coliseum,paul_blackburn;frankie_montas;joe_boyle;jason_heyward;james_kaprielian;luis_medina;adrian_martinez;ross_stripling;austin_pruitt;,adrian_martinez;austin_pruitt;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.020350184274349942,33119,85541,2,0,0,false
3,1,3,smallMultiples,1,1,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,drew_verhagen;bryce_elder;,drew_verhagen;bryce_elder;,0.006324555320336708,0.015657905351610702,34650,58815,2,0,0,false
3,1,3,smallMultiples,2,1,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,bobby_miller;noah_syndergaard;,freddie_freeman;patrick_bailey;,0.05389248556153251,0.05389062998332822,34200,39822,0,2,2,false
3,1,3,smallMultiples,2,2,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,bobby_miller;freddie_freeman;,freddie_freeman;patrick_bailey;,0.05389248556153251,0.01624592256537006,34200,60231,1,1,1,false
3,1,3,smallMultiples,2,3,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,freddie_freeman;patrick_bailey;,freddie_freeman;patrick_bailey;,0.01624592256537006,0.016815469068687947,34200,72486,2,0,0,false
3,1,3,overlays,0,1,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;luis_medina;ross_stripling;adrian_martinez;austin_adams;zach_jackson;domingo_acevedo;dany_jimenez;,ross_stripling;zach_jackson;,austin_pruitt;adrian_martinez;,0.07097168449459261,0.07546548880117328,34165,82286,0,2,2,false
3,1,3,overlays,0,2,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;luis_medina;ross_stripling;adrian_martinez;austin_adams;zach_jackson;domingo_acevedo;dany_jimenez;,austin_adams;luis_medina;,austin_pruitt;adrian_martinez;,0.19167811560008616,0.18533852810465506,34165,96256,0,2,2,false
3,1,3,overlays,0,3,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;luis_medina;ross_stripling;adrian_martinez;austin_adams;zach_jackson;domingo_acevedo;dany_jimenez;,austin_pruitt;adrian_martinez;,austin_pruitt;adrian_martinez;,0.020350184274349942,0.02044137960119129,34165,102849,2,0,0,false
3,1,3,overlays,1,1,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,bryan_baker;jordan_lyles;,corbin_burnes;jon_gray;,0.05970393621864469,0.058154707462079076,37078,8880,0,2,2,false
3,1,3,overlays,1,2,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,spenser_watkins;yennier_cano;,corbin_burnes;jon_gray;,0.08544969280225644,0.08970601986488977,37078,15368,0,2,2,false
3,1,3,overlays,1,3,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,kyle_bradish;jon_gray;,corbin_burnes;jon_gray;,0.06397944982570566,0.011994165248152926,37078,21288,1,1,1,false
3,1,3,overlays,1,4,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;corbin_burnes;,corbin_burnes;jon_gray;,0.011994165248152926,0.006735725647619532,37078,29174,2,0,0,false
3,1,3,overlays,2,1,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,tanner_bibee;kevin_gausman;,trevor_richards;dakota_hudson;,0.09022483028523802,0.06207898195041539,35047,5435,0,2,2,false
3,1,3,overlays,2,2,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,drew_rasmussen;yimi_garcia;,trevor_richards;dakota_hudson;,0.06119493443088247,0.05377824839096196,35047,10685,0,2,2,false
3,1,3,overlays,2,3,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,erik_swanson;marcus_stroman;,trevor_richards;dakota_hudson;,0.07149965034879542,0.09587429269621756,35047,15399,0,2,2,false
3,1,3,overlays,2,4,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;dakota_hudson;,trevor_richards;dakota_hudson;,0.016224980739588012,0.010499999999999954,35047,21585,2,0,0,false
3,1,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_adams;jason_heyward;,adrian_martinez;austin_pruitt;,0.19167811560008616,0.20259797629788903,34666,104765,0,2,2,false
3,1,3,shadowMarkers,0,2,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_adams;austin_pruitt;,adrian_martinez;austin_pruitt;,0.19167811560008616,0.020350184274349942,34666,111640,1,1,1,false
3,1,3,shadowMarkers,0,3,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_pruitt;domingo_acevedo;,adrian_martinez;austin_pruitt;,0.020350184274349942,0.1113404239259039,34666,122620,1,1,1,false
3,1,3,shadowMarkers,0,4,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_pruitt;jason_heyward;,adrian_martinez;austin_pruitt;,0.020350184274349942,0.20259797629788903,34666,127165,1,1,1,false
3,1,3,shadowMarkers,0,5,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_pruitt;frankie_montas;,adrian_martinez;austin_pruitt;,0.020350184274349942,0.08852259598543193,34666,131419,1,1,1,false
3,1,3,shadowMarkers,0,6,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_pruitt;joe_boyle;,adrian_martinez;austin_pruitt;,0.020350184274349942,0.09100137361600656,34666,137220,1,1,1,false
3,1,3,shadowMarkers,0,7,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;joe_boyle;dany_jimenez;frankie_montas;austin_pruitt;jason_heyward;domingo_acevedo;,austin_pruitt;adrian_martinez;,adrian_martinez;austin_pruitt;,0.020350184274349942,0.02044137960119129,34666,142355,2,0,0,false
3,1,3,shadowMarkers,1,1,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,adbert_alzolay;mitch_keller;,adbert_alzolay;daniel_palencia;,0.011067971810589284,0.06248879899630013,34377,44008,1,1,1,false
3,1,3,shadowMarkers,1,2,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,adbert_alzolay;daniel_palencia;,adbert_alzolay;daniel_palencia;,0.011067971810589284,0.01309083648969768,34377,49166,2,0,0,false
3,1,3,shadowMarkers,2,1,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,kevin_gausman;tommy_kahnle;,tommy_kahnle;michael_king;,0.05046860410195632,0.0029832867780352546,33927,41777,1,1,1,false
3,1,3,shadowMarkers,2,2,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;michael_king;,tommy_kahnle;michael_king;,0.0029832867780352546,0.018928285712129383,33927,47598,2,0,0,false
4,2,3,smallMultiples,0,1,baseball,oakland_coliseum,paul_blackburn;mason_miller;dany_jimenez;joe_boyle;ross_stripling;domingo_acevedo;adrian_martinez;frankie_montas;austin_pruitt;,adrian_martinez;austin_pruitt;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.020350184274349942,27357,15096,2,0,0,false
4,2,3,smallMultiples,1,1,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,bryce_elder;jake_woodford;,drew_verhagen;bryce_elder;,0.015657905351610702,0.10834615821523157,27830,277593,1,1,1,true
4,2,3,smallMultiples,2,1,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,zac_gallen;landon_knack;,freddie_freeman;patrick_bailey;,0.06558239092927304,0.06655200973674652,27786,41829,0,2,2,false
4,2,3,smallMultiples,2,2,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,zac_gallen;landon_knack;,freddie_freeman;patrick_bailey;,0.06558239092927304,0.06655200973674652,27786,48481,0,2,2,false
4,2,3,smallMultiples,2,3,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,daniel_hudson;noah_syndergaard;,freddie_freeman;patrick_bailey;,0.05974629695638052,0.05389062998332822,27786,61838,0,2,2,false
4,2,3,smallMultiples,2,4,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,max_muncy;freddie_freeman;,freddie_freeman;patrick_bailey;,0.052692029757829585,0.01624592256537006,27786,82834,1,1,1,false
4,2,3,smallMultiples,2,5,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,freddie_freeman;bobby_miller;,freddie_freeman;patrick_bailey;,0.01624592256537006,0.05389248556153251,27786,112964,1,1,1,false
4,2,3,smallMultiples,2,6,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,freddie_freeman;daniel_hudson;,freddie_freeman;patrick_bailey;,0.01624592256537006,0.05974629695638052,27786,122043,1,1,1,false
4,2,3,smallMultiples,2,7,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,freddie_freeman;noah_syndergaard;,freddie_freeman;patrick_bailey;,0.01624592256537006,0.05389062998332822,27786,131243,1,1,1,false
4,2,3,smallMultiples,2,8,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,freddie_freeman;patrick_bailey;,freddie_freeman;patrick_bailey;,0.01624592256537006,0.016815469068687947,27786,139815,2,0,0,false
8,2,3,smallMultiples,0,1,baseball,oakland_coliseum,paul_blackburn;luis_medina;dany_jimenez;ross_stripling;mason_miller;james_kaprielian;adrian_martinez;jason_heyward;austin_pruitt;,dany_jimenez;mason_miller;,adrian_martinez;austin_pruitt;,0.17470732669238573,0.13433167906342866,31525,186192,0,2,2,true
8,2,3,smallMultiples,1,1,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,jamerson_taillon;bryce_elder;,drew_verhagen;bryce_elder;,0.09709551997903923,0.015657905351610702,33096,120509,1,1,1,false
8,2,3,smallMultiples,1,2,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,bryce_elder;jake_woodford;,drew_verhagen;bryce_elder;,0.015657905351610702,0.10834615821523157,33096,151200,1,1,1,false
8,2,3,smallMultiples,1,3,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,bryce_elder;paul_skenes;,drew_verhagen;bryce_elder;,0.015657905351610702,0.07702012723957286,33096,165972,1,1,1,false
8,2,3,smallMultiples,1,4,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,bryce_elder;zack_wheeler;,drew_verhagen;bryce_elder;,0.015657905351610702,0.08581893730407057,33096,180544,1,1,1,true
8,2,3,smallMultiples,2,1,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,daniel_hudson;patrick_bailey;,freddie_freeman;patrick_bailey;,0.05974629695638052,0.016815469068687947,33367,43911,1,1,1,false
8,2,3,smallMultiples,2,2,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,patrick_bailey;landon_knack;,freddie_freeman;patrick_bailey;,0.016815469068687947,0.06655200973674652,33367,76955,1,1,1,false
8,2,3,smallMultiples,2,3,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,patrick_bailey;zac_gallen;,freddie_freeman;patrick_bailey;,0.016815469068687947,0.06558239092927304,33367,93853,1,1,1,false
8,2,3,smallMultiples,2,4,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,patrick_bailey;max_muncy;,freddie_freeman;patrick_bailey;,0.016815469068687947,0.052692029757829585,33367,174295,1,1,1,false
8,2,3,smallMultiples,2,5,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,patrick_bailey;zac_gallen;,freddie_freeman;patrick_bailey;,0.016815469068687947,0.06558239092927304,33367,201617,1,1,1,true
4,2,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;luis_medina;adrian_martinez;austin_adams;jason_heyward;dany_jimenez;austin_pruitt;domingo_acevedo;mason_miller;,adrian_martinez;luis_medina;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.18533852810465506,28893,49321,1,1,1,false
4,2,3,shadowMarkers,0,2,baseball,oakland_coliseum,paul_blackburn;luis_medina;adrian_martinez;austin_adams;jason_heyward;dany_jimenez;austin_pruitt;domingo_acevedo;mason_miller;,adrian_martinez;dany_jimenez;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.17470732669238573,28893,81841,1,1,1,false
4,2,3,shadowMarkers,0,3,baseball,oakland_coliseum,paul_blackburn;luis_medina;adrian_martinez;austin_adams;jason_heyward;dany_jimenez;austin_pruitt;domingo_acevedo;mason_miller;,adrian_martinez;jason_heyward;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.20259797629788903,28893,106784,1,1,1,false
4,2,3,shadowMarkers,0,4,baseball,oakland_coliseum,paul_blackburn;luis_medina;adrian_martinez;austin_adams;jason_heyward;dany_jimenez;austin_pruitt;domingo_acevedo;mason_miller;,adrian_martinez;austin_pruitt;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.020350184274349942,28893,118170,2,0,0,false
4,2,3,shadowMarkers,1,1,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;bryan_baker;,corbin_burnes;jon_gray;,0.011994165248152926,0.05970393621864469,27481,45311,1,1,1,false
4,2,3,shadowMarkers,1,2,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;cristian_javier;,corbin_burnes;jon_gray;,0.011994165248152926,0.07681106691096018,27481,61188,1,1,1,false
4,2,3,shadowMarkers,1,3,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;corbin_burnes;,corbin_burnes;jon_gray;,0.011994165248152926,0.006735725647619532,27481,73724,2,0,0,false
4,2,3,shadowMarkers,2,1,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,marcus_stroman;dakota_hudson;,trevor_richards;dakota_hudson;,0.09587429269621756,0.010499999999999954,29022,30169,1,1,1,false
4,2,3,shadowMarkers,2,2,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;yimi_garcia;,trevor_richards;dakota_hudson;,0.010499999999999954,0.05377824839096196,29022,47939,1,1,1,false
4,2,3,shadowMarkers,2,3,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;tanner_bibee;,trevor_richards;dakota_hudson;,0.010499999999999954,0.09022483028523802,29022,60133,1,1,1,false
4,2,3,shadowMarkers,2,4,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;erik_swanson;,trevor_richards;dakota_hudson;,0.010499999999999954,0.07149965034879542,29022,72285,1,1,1,false
4,2,3,shadowMarkers,2,5,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;trevor_richards;,trevor_richards;dakota_hudson;,0.010499999999999954,0.016224980739588012,29022,83496,2,0,0,false
8,2,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;jason_heyward;adrian_martinez;frankie_montas;mason_miller;austin_adams;austin_pruitt;dany_jimenez;ross_stripling;,adrian_martinez;austin_pruitt;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.020350184274349942,33245,42913,2,0,0,false
8,2,3,shadowMarkers,1,1,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;jon_gray;,corbin_burnes;jon_gray;,0.006735725647619532,0.011994165248152926,33350,32521,2,0,0,false
8,2,3,shadowMarkers,2,1,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;dakota_hudson;,trevor_richards;dakota_hudson;,0.016224980739588012,0.010499999999999954,33024,28566,2,0,0,false
4,2,3,overlays,0,1,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;zach_jackson;mason_miller;adrian_martinez;james_kaprielian;frankie_montas;joe_boyle;ross_stripling;,james_kaprielian;mason_miller;,austin_pruitt;adrian_martinez;,0.18173651256695778,0.13433167906342866,27407,163387,0,2,2,false
4,2,3,overlays,0,2,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;zach_jackson;mason_miller;adrian_martinez;james_kaprielian;frankie_montas;joe_boyle;ross_stripling;,austin_pruitt;mason_miller;,austin_pruitt;adrian_martinez;,0.020350184274349942,0.13433167906342866,27407,191636,1,1,1,true
4,2,3,overlays,1,1,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,adrian_sampson;charlie_morton;,adbert_alzolay;daniel_palencia;,0.06216630920361929,0.06713106583393413,28281,12582,0,2,2,false
4,2,3,overlays,1,2,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,adrian_sampson;daniel_palencia;,adbert_alzolay;daniel_palencia;,0.06216630920361929,0.01309083648969768,28281,21463,1,1,1,false
4,2,3,overlays,1,3,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;matt_swarmer;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06592419889539801,28281,39382,1,1,1,false
4,2,3,overlays,1,4,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,28281,47176,1,1,1,false
4,2,3,overlays,1,5,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;johan_oviedo;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.05714000350017487,28281,57913,1,1,1,false
4,2,3,overlays,1,6,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;charlie_morton;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06713106583393413,28281,71986,1,1,1,false
4,2,3,overlays,1,7,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;adbert_alzolay;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.011067971810589284,28281,83119,2,0,0,false
4,2,3,overlays,2,1,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,kevin_gausman;randy_vasquez;,tommy_kahnle;michael_king;,0.05046860410195632,0.06801088148230407,26614,30790,0,2,2,false
4,2,3,overlays,2,2,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,alek_manoah;tommy_kahnle;,tommy_kahnle;michael_king;,0.06464812448942353,0.0029832867780352546,26614,44932,1,1,1,false
4,2,3,overlays,2,3,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;luke_weaver;,tommy_kahnle;michael_king;,0.0029832867780352546,0.05344249245684558,26614,57112,1,1,1,false
4,2,3,overlays,2,4,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;michael_king;,tommy_kahnle;michael_king;,0.0029832867780352546,0.018928285712129383,26614,63463,2,0,0,false
8,2,3,overlays,0,1,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;zach_jackson;james_kaprielian;adrian_martinez;jason_heyward;ross_stripling;luis_medina;dany_jimenez;,adrian_martinez;austin_pruitt;,austin_pruitt;adrian_martinez;,0.02044137960119129,0.020350184274349942,34151,295170,2,0,0,false
8,2,3,overlays,1,1,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,charlie_morton;marcus_stroman;,adbert_alzolay;daniel_palencia;,0.06713106583393413,0.07276434566461791,33199,68876,0,2,2,false
8,2,3,overlays,1,2,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,marcus_stroman;daniel_palencia;,adbert_alzolay;daniel_palencia;,0.07276434566461791,0.01309083648969768,33199,92075,1,1,1,false
8,2,3,overlays,1,3,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,33199,122588,1,1,1,false
8,2,3,overlays,1,4,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;adrian_sampson;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06216630920361929,33199,238025,1,1,1,true
8,2,3,overlays,2,1,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,alek_manoah;tommy_kahnle;,tommy_kahnle;michael_king;,0.06464812448942353,0.0029832867780352546,30764,46057,1,1,1,false
8,2,3,overlays,2,2,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;luke_weaver;,tommy_kahnle;michael_king;,0.0029832867780352546,0.05344249245684558,30764,63987,1,1,1,false
8,2,3,overlays,2,3,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;michael_king;,tommy_kahnle;michael_king;,0.0029832867780352546,0.018928285712129383,30764,84916,2,0,0,false
10,4,3,overlays,0,1,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;dany_jimenez;frankie_montas;adrian_martinez;mason_miller;luis_medina;ross_stripling;jason_heyward;,frankie_montas;ross_stripling;,austin_pruitt;adrian_martinez;,0.08852259598543193,0.07097168449459261,32186,246223,0,2,2,true
10,4,3,overlays,1,1,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,jake_woodford;zack_wheeler;,drew_verhagen;bryce_elder;,0.10834615821523157,0.08581893730407057,31249,127509,0,2,2,false
10,4,3,overlays,1,2,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,andre_pallante;zack_wheeler;,drew_verhagen;bryce_elder;,0.06594641764341708,0.08581893730407057,31249,162633,0,2,2,false
