pID,condition,task,interaction,trial,attempt,event,timestamp,mx,my,hoverTarget,index,overlaidVideos,selectedVideos,shadowMarks,shadowMarkMode,shadowMarkColour
3,1,3,smallMultiples,0,1,toggled_autoplayback,0,71.02264752791069,113,NONE,0,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,5681,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,14212,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,19310,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,25985,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,30796,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,35505,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,41407,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,53031,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,56903,685.2185007974482,400,NONE,77,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,57471,685.2185007974482,400,NONE,77,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,toggled_autoplayback,58433,685.2185007974482,400,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,mouse_moved,63625,306.09760765550243,503,ross_stripling,80,0,,0,NONE,NONE
3,1,3,smallMultiples,0,1,selected_video,67240,86.02743221690591,492,adrian_martinez,80,0,adrian_martinez;,0,NONE,NONE
3,1,3,smallMultiples,0,1,selected_video,68289,513.1636363636363,506,austin_pruitt,80,0,adrian_martinez;austin_pruitt;,0,NONE,NONE
3,1,3,smallMultiples,0,1,mouse_moved,68896,680.2169059011164,504,NONE,80,0,adrian_martinez;austin_pruitt;,0,NONE,NONE
3,1,3,smallMultiples,0,1,mouse_moved,72812,601.191706539075,461,NONE,80,0,adrian_martinez;austin_pruitt;,0,NONE,NONE
3,1,3,smallMultiples,0,1,submit,72976,601.191706539075,460,NONE,80,0,adrian_martinez;austin_pruitt;,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,78724,778.2481658692185,443,NONE,0,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,83606,778.2481658692185,443,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,89435,778.2481658692185,443,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,94042,778.2481658692185,443,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,98031,778.2481658692185,443,NONE,79,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,98596,778.2481658692185,443,NONE,79,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,99361,778.2481658692185,443,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,104524,778.2481658692185,443,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,109457,778.2481658692185,443,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,mouse_moved,113836,484.1543859649123,401,zack_wheeler,80,0,,0,NONE,NONE
3,1,3,smallMultiples,1,1,selected_video,115654,396.1263157894737,364,drew_verhagen,80,0,drew_verhagen;,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,116306,521.1661881977672,352,zack_wheeler,80,0,drew_verhagen;,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,121133,749.2389154704945,430,NONE,80,0,drew_verhagen;,0,NONE,NONE
3,1,3,smallMultiples,1,1,toggled_autoplayback,125715,749.2389154704945,430,NONE,80,0,drew_verhagen;,0,NONE,NONE
3,1,3,smallMultiples,1,1,mouse_moved,130256,659.2102073365231,445,NONE,80,0,drew_verhagen;,0,NONE,NONE
3,1,3,smallMultiples,1,1,selected_video,131570,454.1448165869219,545,bryce_elder,80,0,drew_verhagen;bryce_elder;,0,NONE,NONE
3,1,3,smallMultiples,1,1,mouse_moved,133506,628.2003189792664,434,NONE,80,0,drew_verhagen;bryce_elder;,0,NONE,NONE
3,1,3,smallMultiples,1,1,submit,134005,608.1939393939394,457,NONE,80,0,drew_verhagen;bryce_elder;,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,136676,630.2009569377991,609,patrick_bailey,0,0,,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,142483,700.2232854864434,566,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,149203,700.2232854864434,566,NONE,80,0,,0,NONE,NONE
3,1,3,smallMultiples,2,1,mouse_moved,151963,700.2232854864434,566,NONE,55,0,,0,NONE,NONE
3,1,3,smallMultiples,2,1,mouse_moved,153375,409.1304625199362,177,bobby_miller,80,0,,0,NONE,NONE
3,1,3,smallMultiples,2,1,selected_video,154594,406.1295055821372,177,bobby_miller,80,0,bobby_miller;,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,155062,406.1295055821372,177,bobby_miller,80,0,bobby_miller;,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,159873,406.1295055821372,177,bobby_miller,80,0,bobby_miller;,0,NONE,NONE
3,1,3,smallMultiples,2,1,selected_video,165938,592.1888357256779,379,noah_syndergaard,80,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,166339,592.1888357256779,379,noah_syndergaard,80,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,1,toggled_autoplayback,171373,592.1888357256779,379,noah_syndergaard,80,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,1,mouse_moved,175411,607.1936204146731,452,noah_syndergaard,56,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,1,submit,175593,607.1936204146731,452,noah_syndergaard,56,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,2,mouse_moved,178171,630.2009569377991,418,noah_syndergaard,76,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,2,toggled_autoplayback,180262,624.199043062201,411,noah_syndergaard,80,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,2,toggled_autoplayback,185451,624.199043062201,411,noah_syndergaard,80,0,bobby_miller;noah_syndergaard;,0,NONE,NONE
3,1,3,smallMultiples,2,2,selected_video,190797,221.07049441786285,544,freddie_freeman,80,0,bobby_miller;noah_syndergaard;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,2,mouse_moved,191324,224.07145135566188,543,freddie_freeman,80,0,bobby_miller;noah_syndergaard;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,2,selected_video,192925,539.1719298245614,364,noah_syndergaard,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,2,mouse_moved,195242,541.1725677830941,393,noah_syndergaard,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,2,submit,196002,603.1923444976077,453,noah_syndergaard,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,3,mouse_moved,197242,626.1996810207337,407,noah_syndergaard,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,3,mouse_moved,199143,624.199043062201,561,noah_syndergaard,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,3,mouse_moved,201861,665.2121212121212,666,noah_syndergaard,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,3,mouse_moved,206195,436.13907496012763,147,bobby_miller,80,0,bobby_miller;freddie_freeman;,0,NONE,NONE
3,1,3,smallMultiples,2,3,selected_video,207113,574.1830940988835,552,patrick_bailey,80,0,bobby_miller;freddie_freeman;patrick_bailey;,0,NONE,NONE
3,1,3,smallMultiples,2,3,mouse_moved,208274,372.11866028708135,190,bobby_miller,80,0,bobby_miller;freddie_freeman;patrick_bailey;,0,NONE,NONE
3,1,3,smallMultiples,2,3,selected_video,208281,372.11866028708135,190,bobby_miller,80,0,freddie_freeman;patrick_bailey;,0,NONE,NONE
3,1,3,smallMultiples,2,3,submit,210391,601.191706539075,455,bobby_miller,80,0,freddie_freeman;patrick_bailey;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,0,174.0555023923445,29,NONE,0,1,,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,1284,308.0982456140351,65,austin_pruitt,0,1,,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,1690,394.125677830941,35,austin_pruitt,0,2,,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,2756,401.12791068580543,100,austin_pruitt,0,2,,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,7466,394.125677830941,13,austin_pruitt,80,1,,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,7810,433.13811802232857,21,austin_pruitt,80,1,,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,8350,604.192663476874,26,luis_medina,80,2,,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,8646,604.192663476874,26,luis_medina,80,2,,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,12283,604.192663476874,26,luis_medina,71,1,,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,13281,192.06124401913877,227,ross_stripling,80,2,,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,13558,192.06124401913877,227,ross_stripling,80,2,,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,17451,186.05933014354068,229,ross_stripling,76,1,,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,18079,171.05454545454546,274,ross_stripling,80,1,,0,NONE,NONE
3,1,3,overlays,0,1,selected_video,19693,168.05358851674643,312,ross_stripling,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,20999,394.125677830941,239,adrian_martinez,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,21021,394.125677830941,239,adrian_martinez,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,22502,394.125677830941,239,adrian_martinez,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,26413,394.125677830941,239,adrian_martinez,76,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,27230,602.1920255183413,239,austin_adams,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,27557,602.1920255183413,240,austin_adams,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,31625,602.1920255183413,240,austin_adams,79,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,33493,485.15470494417866,308,austin_adams,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,35915,166.05295055821372,440,zach_jackson,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,36363,166.05295055821372,456,zach_jackson,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,36780,151.0481658692185,501,zach_jackson,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,37920,186.05933014354068,453,zach_jackson,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,38250,186.05933014354068,453,zach_jackson,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,42895,178.0567783094099,446,zach_jackson,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,43046,178.0567783094099,446,zach_jackson,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,43839,390.1244019138756,453,domingo_acevedo,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,45191,390.1244019138756,453,domingo_acevedo,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,48530,584.1862838915471,441,dany_jimenez,66,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,48652,586.1869218500798,440,dany_jimenez,68,3,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,49645,387.1234449760766,442,domingo_acevedo,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,toggled_autoplayback,49912,388.1237639553429,442,domingo_acevedo,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,54149,596.1901116427432,497,dany_jimenez,80,2,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,added_to_overlay,54706,591.1885167464116,456,dany_jimenez,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,56107,353.11259968102075,448,domingo_acevedo,80,1,ross_stripling;,0,NONE,NONE
3,1,3,overlays,0,1,selected_video,56621,183.05837320574165,474,zach_jackson,80,1,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,1,mouse_moved,58684,650.2073365231261,388,dany_jimenez,80,1,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,1,submit,59284,607.1936204146731,457,dany_jimenez,80,1,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,mouse_moved,62051,629.2006379585328,434,dany_jimenez,80,1,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,mouse_moved,63541,643.2051036682616,472,dany_jimenez,80,1,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,added_to_overlay,64574,104.03317384370017,331,ross_stripling,80,2,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,mouse_moved,65184,139.04433811802232,360,ross_stripling,80,2,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,added_to_overlay,65310,154.04912280701754,307,ross_stripling,80,1,ross_stripling;zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,selected_video,66967,154.04912280701754,323,ross_stripling,80,1,zach_jackson;,0,NONE,NONE
3,1,3,overlays,0,2,selected_video,67562,121.03859649122808,516,zach_jackson,80,1,,0,NONE,NONE
3,1,3,overlays,0,2,mouse_moved,68253,463.147687400319,319,austin_adams,80,1,,0,NONE,NONE
3,1,3,overlays,0,2,selected_video,68437,525.1674641148326,293,austin_adams,80,1,austin_adams;,0,NONE,NONE
3,1,3,overlays,0,2,mouse_moved,70187,264.0842105263158,532,domingo_acevedo,80,1,austin_adams;,0,NONE,NONE
3,1,3,overlays,0,2,selected_video,71926,512.1633173843701,130,luis_medina,80,1,austin_adams;luis_medina;,0,NONE,NONE
3,1,3,overlays,0,2,mouse_moved,73532,675.2153110047847,235,NONE,80,1,austin_adams;luis_medina;,0,NONE,NONE
3,1,3,overlays,0,2,submit,74437,610.1945773524722,449,NONE,80,1,austin_adams;luis_medina;,0,NONE,NONE
3,1,3,overlays,0,3,mouse_moved,75251,612.1952153110049,449,NONE,80,1,austin_adams;luis_medina;,0,NONE,NONE
3,1,3,overlays,0,3,selected_video,77573,540.1722488038278,285,austin_adams,80,1,luis_medina;,0,NONE,NONE
3,1,3,overlays,0,3,mouse_moved,77902,540.1722488038278,237,austin_adams,80,1,luis_medina;,0,NONE,NONE
3,1,3,overlays,0,3,selected_video,78089,532.169696969697,172,luis_medina,80,1,,0,NONE,NONE
3,1,3,overlays,0,3,selected_video,78659,368.11738437001594,158,austin_pruitt,80,1,austin_pruitt;,0,NONE,NONE
3,1,3,overlays,0,3,selected_video,79043,368.11738437001594,301,adrian_martinez,80,1,austin_pruitt;adrian_martinez;,0,NONE,NONE
3,1,3,overlays,0,3,mouse_moved,80386,527.1681020733653,444,adrian_martinez,80,1,austin_pruitt;adrian_martinez;,0,NONE,NONE
3,1,3,overlays,0,3,submit,81030,608.1939393939394,459,adrian_martinez,80,1,austin_pruitt;adrian_martinez;,0,NONE,NONE
3,1,3,overlays,1,1,mouse_moved,89117,379.12089314194577,238,jordan_lyles,0,0,,0,NONE,NONE
3,1,3,overlays,1,1,selected_video,89282,378.1205741626794,224,bryan_baker,0,0,bryan_baker;,0,NONE,NONE
3,1,3,overlays,1,1,selected_video,89742,378.1205741626794,300,jordan_lyles,0,0,bryan_baker;jordan_lyles;,0,NONE,NONE
3,1,3,overlays,1,1,mouse_moved,91419,594.1894736842105,441,jon_gray,0,0,bryan_baker;jordan_lyles;,0,NONE,NONE
3,1,3,overlays,1,1,submit,91656,612.1952153110049,446,jon_gray,0,0,bryan_baker;jordan_lyles;,0,NONE,NONE
3,1,3,overlays,1,2,mouse_moved,93988,427.1362041467305,547,spenser_watkins,0,0,bryan_baker;jordan_lyles;,0,NONE,NONE
3,1,3,overlays,1,2,selected_video,94683,382.12185007974483,384,jordan_lyles,0,0,bryan_baker;,0,NONE,NONE
3,1,3,overlays,1,2,selected_video,95161,376.11993620414677,207,bryan_baker,0,0,,0,NONE,NONE
3,1,3,overlays,1,2,mouse_moved,95455,380.1212121212121,421,jordan_lyles,0,0,,0,NONE,NONE
3,1,3,overlays,1,2,selected_video,95728,389.12408293460925,551,spenser_watkins,0,0,spenser_watkins;,0,NONE,NONE
3,1,3,overlays,1,2,selected_video,96210,572.182456140351,572,yennier_cano,0,0,spenser_watkins;yennier_cano;,0,NONE,NONE
3,1,3,overlays,1,2,mouse_moved,97656,617.1968102073365,442,yennier_cano,0,0,spenser_watkins;yennier_cano;,0,NONE,NONE
3,1,3,overlays,1,2,submit,98145,617.1968102073365,448,yennier_cano,0,0,spenser_watkins;yennier_cano;,0,NONE,NONE
3,1,3,overlays,1,3,mouse_moved,100209,434.1384370015949,538,spenser_watkins,0,0,spenser_watkins;yennier_cano;,0,NONE,NONE
3,1,3,overlays,1,3,selected_video,100276,428.1365231259968,538,spenser_watkins,0,0,yennier_cano;,0,NONE,NONE
3,1,3,overlays,1,3,selected_video,100645,544.1735247208932,543,yennier_cano,0,0,,0,NONE,NONE
3,1,3,overlays,1,3,selected_video,101309,134.04274322169059,541,kyle_bradish,0,0,kyle_bradish;,0,NONE,NONE
3,1,3,overlays,1,3,mouse_moved,101658,479.15279106858054,431,jon_gray,0,0,kyle_bradish;,0,NONE,NONE
3,1,3,overlays,1,3,selected_video,101828,515.164274322169,406,jon_gray,0,0,kyle_bradish;jon_gray;,0,NONE,NONE
3,1,3,overlays,1,3,mouse_moved,103645,600.1913875598086,477,jon_gray,0,0,kyle_bradish;jon_gray;,0,NONE,NONE
3,1,3,overlays,1,3,submit,104065,603.1923444976077,456,jon_gray,0,0,kyle_bradish;jon_gray;,0,NONE,NONE
3,1,3,overlays,1,4,mouse_moved,105497,641.2044657097289,750,jon_gray,0,0,kyle_bradish;jon_gray;,0,NONE,NONE
3,1,3,overlays,1,4,mouse_moved,107632,349.11132376395534,529,spenser_watkins,0,0,kyle_bradish;jon_gray;,0,NONE,NONE
3,1,3,overlays,1,4,selected_video,108669,174.0555023923445,582,kyle_bradish,0,0,jon_gray;,0,NONE,NONE
3,1,3,overlays,1,4,selected_video,109232,158.05039872408295,402,corbin_burnes,0,0,jon_gray;corbin_burnes;,0,NONE,NONE
3,1,3,overlays,1,4,mouse_moved,111514,594.1894736842105,461,jon_gray,0,0,jon_gray;corbin_burnes;,0,NONE,NONE
3,1,3,overlays,1,4,submit,111951,594.1894736842105,457,jon_gray,0,0,jon_gray;corbin_burnes;,0,NONE,NONE
3,1,3,overlays,2,1,selected_video,115950,588.1875598086125,349,tanner_bibee,0,0,tanner_bibee;,0,NONE,NONE
3,1,3,overlays,2,1,mouse_moved,116761,248.07910685805425,332,marcus_stroman,0,0,tanner_bibee;,0,NONE,NONE
3,1,3,overlays,2,1,selected_video,116941,156.04976076555025,343,kevin_gausman,0,0,tanner_bibee;kevin_gausman;,0,NONE,NONE
3,1,3,overlays,2,1,submit,118793,600.1913875598086,456,kevin_gausman,0,0,tanner_bibee;kevin_gausman;,0,NONE,NONE
3,1,3,overlays,2,2,mouse_moved,119311,620.1977671451356,450,kevin_gausman,0,0,tanner_bibee;kevin_gausman;,0,NONE,NONE
3,1,3,overlays,2,2,selected_video,121081,141.04497607655503,326,kevin_gausman,0,0,tanner_bibee;,0,NONE,NONE
3,1,3,overlays,2,2,mouse_moved,121362,481.15342902711325,345,marcus_stroman,0,0,tanner_bibee;,0,NONE,NONE
3,1,3,overlays,2,2,selected_video,121471,496.1582137161085,346,tanner_bibee,0,0,,0,NONE,NONE
3,1,3,overlays,2,2,selected_video,121964,352.1122807017544,134,drew_rasmussen,0,0,drew_rasmussen;,0,NONE,NONE
3,1,3,overlays,2,2,selected_video,122735,541.1725677830941,577,yimi_garcia,0,0,drew_rasmussen;yimi_garcia;,0,NONE,NONE
3,1,3,overlays,2,2,mouse_moved,123530,537.1712918660287,562,yimi_garcia,0,0,drew_rasmussen;yimi_garcia;,0,NONE,NONE
3,1,3,overlays,2,2,submit,124043,601.191706539075,450,yimi_garcia,0,0,drew_rasmussen;yimi_garcia;,0,NONE,NONE
3,1,3,overlays,2,3,selected_video,125892,627.2,503,yimi_garcia,0,0,drew_rasmussen;,0,NONE,NONE
3,1,3,overlays,2,3,selected_video,126549,349.11132376395534,154,drew_rasmussen,0,0,,0,NONE,NONE
3,1,3,overlays,2,3,mouse_moved,126924,498.15885167464114,151,erik_swanson,0,0,,0,NONE,NONE
3,1,3,overlays,2,3,selected_video,126989,501.1598086124402,151,erik_swanson,0,0,erik_swanson;,0,NONE,NONE
3,1,3,overlays,2,3,selected_video,127392,400.1275917065391,338,marcus_stroman,0,0,erik_swanson;marcus_stroman;,0,NONE,NONE
3,1,3,overlays,2,3,submit,128757,603.1923444976077,452,marcus_stroman,0,0,erik_swanson;marcus_stroman;,0,NONE,NONE
3,1,3,overlays,2,4,mouse_moved,129692,630.2009569377991,454,marcus_stroman,0,0,erik_swanson;marcus_stroman;,0,NONE,NONE
3,1,3,overlays,2,4,selected_video,130976,577.1840510366826,196,erik_swanson,0,0,marcus_stroman;,0,NONE,NONE
3,1,3,overlays,2,4,mouse_moved,131475,402.1282296650718,314,marcus_stroman,0,0,marcus_stroman;,0,NONE,NONE
3,1,3,overlays,2,4,selected_video,131522,399.1272727272727,316,marcus_stroman,0,0,,0,NONE,NONE
3,1,3,overlays,2,4,selected_video,132140,185.05901116427432,522,trevor_richards,0,0,trevor_richards;,0,NONE,NONE
3,1,3,overlays,2,4,selected_video,132454,291.0928229665072,545,dakota_hudson,0,0,trevor_richards;dakota_hudson;,0,NONE,NONE
3,1,3,overlays,2,4,mouse_moved,134343,476.15183413078154,480,dakota_hudson,0,0,trevor_richards;dakota_hudson;,0,NONE,NONE
3,1,3,overlays,2,4,submit,134943,607.1936204146731,457,dakota_hudson,0,0,trevor_richards;dakota_hudson;,0,NONE,NONE
3,1,3,shadowMarkers,0,1,toggled_autoplayback,0,280.08931419457736,312,NONE,0,0,,0,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,15294,99.03157894736843,114,NONE,80,0,,0,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,21610,78.02488038277512,82,NONE,80,0,,0,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,added_mark,28179,78.02488038277512,82,NONE,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,28719,146.04657097288677,117,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,29775,166.05295055821372,142,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,34340,166.05295055821372,142,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,38997,166.05295055821372,142,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,43593,166.05295055821372,142,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,48893,166.05295055821372,142,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,53410,166.05295055821372,142,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,59218,152.04848484848486,87,paul_blackburn,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,60071,245.07814992025519,62,austin_adams,80,0,,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,selected_video,60336,256.08165869218504,87,austin_adams,80,0,austin_adams;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,60700,256.08165869218504,87,austin_adams,80,0,austin_adams;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,65312,256.08165869218504,87,austin_adams,80,0,austin_adams;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,toggled_autoplayback,70557,349.11132376395534,293,dany_jimenez,80,0,austin_adams;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,selected_video,75132,330.10526315789474,544,jason_heyward,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,75764,548.1748006379586,567,domingo_acevedo,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,76964,1156.368740031898,729,NONE,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,78014,831.265071770335,708,NONE,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,mouse_moved,80332,616.1964912280702,458,NONE,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,1,submit,80544,611.1948963317385,458,NONE,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,2,mouse_moved,83566,384.12248803827754,478,jason_heyward,80,0,austin_adams;jason_heyward;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,2,selected_video,83824,353.11259968102075,483,jason_heyward,80,0,austin_adams;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,2,selected_video,84730,171.05454545454546,507,austin_pruitt,80,0,austin_adams;austin_pruitt;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,2,mouse_moved,86501,484.1543859649123,378,austin_pruitt,80,0,austin_adams;austin_pruitt;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,2,submit,87419,609.1942583732058,461,austin_pruitt,80,0,austin_adams;austin_pruitt;,1,marker,(r:0;g:255;b:0)
3,1,3,shadowMarkers,0,3,mouse_moved,88669,377.12025518341306,238,austin_pruitt,80,0,austin_adams;austin_pruitt;,1,marker,(r:0;g:255;b:0)
