pID,condition,interaction,task,question,value
13,shadowmarks_smallmultiples_overlays,smallmultiples,4,PerceivedAccuracy,1.0
13,shadowmarks_smallmultiples_overlays,smallmultiples,4,TaskDifficulty,7.0
13,shadowmarks_smallmultiples_overlays,smallmultiples,4,TechniqueDifficulty,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,MentalDemand,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,PhysicalDemand,1.0
13,shadowmarks_smallmultiples_overlays,overlays,4,TemporalDemand,3.0
13,shadowmarks_smallmultiples_overlays,overlays,4,Performance,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,Effort,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,Frustration,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,Guessing,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,PerceivedAccuracy,1.0
13,shadowmarks_smallmultiples_overlays,overlays,4,TaskDifficulty,7.0
13,shadowmarks_smallmultiples_overlays,overlays,4,TechniqueDifficulty,7.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,MentalDemand,7.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,PhysicalDemand,1.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,TemporalDemand,1.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Performance,6.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Effort,6.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Frustration,4.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Guessing,6.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,PerceivedAccuracy,1.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,TaskDifficulty,7.0
13,shadowmarks_smallmultiples_overlays,shadowmarkers,4,TechniqueDifficulty,7.0
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,MentalDemand,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,PhysicalDemand,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,TemporalDemand,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,Performance,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,Effort,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,Frustration,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,Guessing,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,PerceivedAccuracy,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,TaskDifficulty,
14,shadowmarks_overlays_smallmultiples,smallmultiples,4,TechniqueDifficulty,
14,shadowmarks_overlays_smallmultiples,overlays,4,MentalDemand,
14,shadowmarks_overlays_smallmultiples,overlays,4,PhysicalDemand,
14,shadowmarks_overlays_smallmultiples,overlays,4,TemporalDemand,
14,shadowmarks_overlays_smallmultiples,overlays,4,Performance,
14,shadowmarks_overlays_smallmultiples,overlays,4,Effort,
14,shadowmarks_overlays_smallmultiples,overlays,4,Frustration,
14,shadowmarks_overlays_smallmultiples,overlays,4,Guessing,
14,shadowmarks_overlays_smallmultiples,overlays,4,PerceivedAccuracy,
14,shadowmarks_overlays_smallmultiples,overlays,4,TaskDifficulty,
14,shadowmarks_overlays_smallmultiples,overlays,4,TechniqueDifficulty,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,MentalDemand,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,PhysicalDemand,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,TemporalDemand,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Performance,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Effort,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Frustration,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Guessing,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,PerceivedAccuracy,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,TaskDifficulty,
14,shadowmarks_overlays_smallmultiples,shadowmarkers,4,TechniqueDifficulty,
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,MentalDemand,5.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,PhysicalDemand,2.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,TemporalDemand,3.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,Performance,5.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,Effort,5.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,Frustration,5.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,Guessing,5.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,PerceivedAccuracy,3.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,TaskDifficulty,5.0
15,smallmultiples_shadowmarks_overlays,smallmultiples,4,TechniqueDifficulty,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,MentalDemand,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,PhysicalDemand,2.0
15,smallmultiples_shadowmarks_overlays,overlays,4,TemporalDemand,2.0
15,smallmultiples_shadowmarks_overlays,overlays,4,Performance,4.0
15,smallmultiples_shadowmarks_overlays,overlays,4,Effort,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,Frustration,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,Guessing,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,PerceivedAccuracy,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,TaskDifficulty,5.0
15,smallmultiples_shadowmarks_overlays,overlays,4,TechniqueDifficulty,5.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,MentalDemand,5.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,PhysicalDemand,2.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TemporalDemand,2.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Performance,4.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Effort,5.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Frustration,3.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Guessing,2.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,PerceivedAccuracy,3.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TaskDifficulty,3.0
15,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TechniqueDifficulty,3.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,MentalDemand,4.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,PhysicalDemand,2.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,TemporalDemand,2.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,Performance,6.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,Effort,3.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,Frustration,5.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,Guessing,5.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,PerceivedAccuracy,3.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,TaskDifficulty,5.0
16,smallmultiples_overlays_shadowmarks,smallmultiples,4,TechniqueDifficulty,5.0
16,smallmultiples_overlays_shadowmarks,overlays,4,MentalDemand,6.0
16,smallmultiples_overlays_shadowmarks,overlays,4,PhysicalDemand,2.0
16,smallmultiples_overlays_shadowmarks,overlays,4,TemporalDemand,2.0
16,smallmultiples_overlays_shadowmarks,overlays,4,Performance,7.0
16,smallmultiples_overlays_shadowmarks,overlays,4,Effort,6.0
16,smallmultiples_overlays_shadowmarks,overlays,4,Frustration,6.0
16,smallmultiples_overlays_shadowmarks,overlays,4,Guessing,6.0
16,smallmultiples_overlays_shadowmarks,overlays,4,PerceivedAccuracy,2.0
16,smallmultiples_overlays_shadowmarks,overlays,4,TaskDifficulty,6.0
16,smallmultiples_overlays_shadowmarks,overlays,4,TechniqueDifficulty,6.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,MentalDemand,7.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,PhysicalDemand,2.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,TemporalDemand,3.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Performance,7.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Effort,6.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Frustration,6.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Guessing,7.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,PerceivedAccuracy,1.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,TaskDifficulty,7.0
16,smallmultiples_overlays_shadowmarks,shadowmarkers,4,TechniqueDifficulty,7.0
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,MentalDemand,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,PhysicalDemand,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,TemporalDemand,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,Performance,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,Effort,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,Frustration,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,Guessing,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,PerceivedAccuracy,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,TaskDifficulty,
17,smallmultiples_shadowmarks_overlays,smallmultiples,4,TechniqueDifficulty,
17,smallmultiples_shadowmarks_overlays,overlays,4,MentalDemand,
17,smallmultiples_shadowmarks_overlays,overlays,4,PhysicalDemand,
17,smallmultiples_shadowmarks_overlays,overlays,4,TemporalDemand,
17,smallmultiples_shadowmarks_overlays,overlays,4,Performance,
17,smallmultiples_shadowmarks_overlays,overlays,4,Effort,
17,smallmultiples_shadowmarks_overlays,overlays,4,Frustration,
17,smallmultiples_shadowmarks_overlays,overlays,4,Guessing,
17,smallmultiples_shadowmarks_overlays,overlays,4,PerceivedAccuracy,
17,smallmultiples_shadowmarks_overlays,overlays,4,TaskDifficulty,
17,smallmultiples_shadowmarks_overlays,overlays,4,TechniqueDifficulty,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,MentalDemand,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,PhysicalDemand,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TemporalDemand,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Performance,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Effort,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Frustration,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Guessing,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,PerceivedAccuracy,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TaskDifficulty,
17,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TechniqueDifficulty,
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,MentalDemand,7.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,PhysicalDemand,2.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,TemporalDemand,4.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,Performance,6.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,Effort,5.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,Frustration,6.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,Guessing,6.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,PerceivedAccuracy,2.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,TaskDifficulty,5.0
18,overlays_smallmultiples_shadowmarks,smallmultiples,4,TechniqueDifficulty,7.0
18,overlays_smallmultiples_shadowmarks,overlays,4,MentalDemand,5.0
18,overlays_smallmultiples_shadowmarks,overlays,4,PhysicalDemand,1.0
18,overlays_smallmultiples_shadowmarks,overlays,4,TemporalDemand,5.0
18,overlays_smallmultiples_shadowmarks,overlays,4,Performance,3.0
18,overlays_smallmultiples_shadowmarks,overlays,4,Effort,5.0
18,overlays_smallmultiples_shadowmarks,overlays,4,Frustration,3.0
18,overlays_smallmultiples_shadowmarks,overlays,4,Guessing,3.0
18,overlays_smallmultiples_shadowmarks,overlays,4,PerceivedAccuracy,5.0
18,overlays_smallmultiples_shadowmarks,overlays,4,TaskDifficulty,1.0
18,overlays_smallmultiples_shadowmarks,overlays,4,TechniqueDifficulty,5.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,MentalDemand,3.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,PhysicalDemand,1.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,TemporalDemand,7.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Performance,3.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Effort,3.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Frustration,2.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Guessing,3.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,PerceivedAccuracy,7.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,TaskDifficulty,2.0
18,overlays_smallmultiples_shadowmarks,shadowmarkers,4,TechniqueDifficulty,3.0
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,MentalDemand,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,PhysicalDemand,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,TemporalDemand,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,Performance,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,Effort,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,Frustration,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,Guessing,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,PerceivedAccuracy,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,TaskDifficulty,
19,overlays_shadowmarks_smallmultiples,smallmultiples,4,TechniqueDifficulty,
19,overlays_shadowmarks_smallmultiples,overlays,4,MentalDemand,
19,overlays_shadowmarks_smallmultiples,overlays,4,PhysicalDemand,
19,overlays_shadowmarks_smallmultiples,overlays,4,TemporalDemand,
19,overlays_shadowmarks_smallmultiples,overlays,4,Performance,
19,overlays_shadowmarks_smallmultiples,overlays,4,Effort,
19,overlays_shadowmarks_smallmultiples,overlays,4,Frustration,
19,overlays_shadowmarks_smallmultiples,overlays,4,Guessing,
19,overlays_shadowmarks_smallmultiples,overlays,4,PerceivedAccuracy,
19,overlays_shadowmarks_smallmultiples,overlays,4,TaskDifficulty,
19,overlays_shadowmarks_smallmultiples,overlays,4,TechniqueDifficulty,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,MentalDemand,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,PhysicalDemand,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,TemporalDemand,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,Performance,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,Effort,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,Frustration,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,Guessing,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,PerceivedAccuracy,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,TaskDifficulty,
19,overlays_shadowmarks_smallmultiples,shadowmarkers,4,TechniqueDifficulty,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,MentalDemand,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,PhysicalDemand,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,TemporalDemand,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,Performance,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,Effort,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,Frustration,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,Guessing,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,PerceivedAccuracy,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,TaskDifficulty,
20,shadowmarks_smallmultiples_overlays,smallmultiples,4,TechniqueDifficulty,
20,shadowmarks_smallmultiples_overlays,overlays,4,MentalDemand,
20,shadowmarks_smallmultiples_overlays,overlays,4,PhysicalDemand,
20,shadowmarks_smallmultiples_overlays,overlays,4,TemporalDemand,
20,shadowmarks_smallmultiples_overlays,overlays,4,Performance,
20,shadowmarks_smallmultiples_overlays,overlays,4,Effort,
20,shadowmarks_smallmultiples_overlays,overlays,4,Frustration,
20,shadowmarks_smallmultiples_overlays,overlays,4,Guessing,
20,shadowmarks_smallmultiples_overlays,overlays,4,PerceivedAccuracy,
20,shadowmarks_smallmultiples_overlays,overlays,4,TaskDifficulty,
20,shadowmarks_smallmultiples_overlays,overlays,4,TechniqueDifficulty,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,MentalDemand,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,PhysicalDemand,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,TemporalDemand,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Performance,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Effort,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Frustration,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,Guessing,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,PerceivedAccuracy,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,TaskDifficulty,
20,shadowmarks_smallmultiples_overlays,shadowmarkers,4,TechniqueDifficulty,
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,MentalDemand,7.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,PhysicalDemand,5.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,TemporalDemand,7.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,Performance,6.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,Effort,7.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,Frustration,7.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,Guessing,6.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,PerceivedAccuracy,3.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,TaskDifficulty,7.0
21,shadowmarks_overlays_smallmultiples,smallmultiples,4,TechniqueDifficulty,5.0
21,shadowmarks_overlays_smallmultiples,overlays,4,MentalDemand,6.0
21,shadowmarks_overlays_smallmultiples,overlays,4,PhysicalDemand,6.0
21,shadowmarks_overlays_smallmultiples,overlays,4,TemporalDemand,6.0
21,shadowmarks_overlays_smallmultiples,overlays,4,Performance,2.0
21,shadowmarks_overlays_smallmultiples,overlays,4,Effort,6.0
21,shadowmarks_overlays_smallmultiples,overlays,4,Frustration,5.0
21,shadowmarks_overlays_smallmultiples,overlays,4,Guessing,1.0
21,shadowmarks_overlays_smallmultiples,overlays,4,PerceivedAccuracy,6.0
21,shadowmarks_overlays_smallmultiples,overlays,4,TaskDifficulty,3.0
21,shadowmarks_overlays_smallmultiples,overlays,4,TechniqueDifficulty,5.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,MentalDemand,3.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,PhysicalDemand,6.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,TemporalDemand,2.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Performance,2.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Effort,5.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Frustration,5.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,Guessing,2.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,PerceivedAccuracy,6.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,TaskDifficulty,3.0
21,shadowmarks_overlays_smallmultiples,shadowmarkers,4,TechniqueDifficulty,3.0
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,MentalDemand,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,PhysicalDemand,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,TemporalDemand,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,Performance,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,Effort,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,Frustration,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,Guessing,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,PerceivedAccuracy,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,TaskDifficulty,
22,smallmultiples_overlays_shadowmarks,smallmultiples,4,TechniqueDifficulty,
22,smallmultiples_overlays_shadowmarks,overlays,4,MentalDemand,
22,smallmultiples_overlays_shadowmarks,overlays,4,PhysicalDemand,
22,smallmultiples_overlays_shadowmarks,overlays,4,TemporalDemand,
22,smallmultiples_overlays_shadowmarks,overlays,4,Performance,
22,smallmultiples_overlays_shadowmarks,overlays,4,Effort,
22,smallmultiples_overlays_shadowmarks,overlays,4,Frustration,
22,smallmultiples_overlays_shadowmarks,overlays,4,Guessing,
22,smallmultiples_overlays_shadowmarks,overlays,4,PerceivedAccuracy,
22,smallmultiples_overlays_shadowmarks,overlays,4,TaskDifficulty,
22,smallmultiples_overlays_shadowmarks,overlays,4,TechniqueDifficulty,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,MentalDemand,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,PhysicalDemand,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,TemporalDemand,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Performance,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Effort,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Frustration,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,Guessing,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,PerceivedAccuracy,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,TaskDifficulty,
22,smallmultiples_overlays_shadowmarks,shadowmarkers,4,TechniqueDifficulty,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,MentalDemand,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,PhysicalDemand,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,TemporalDemand,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,Performance,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,Effort,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,Frustration,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,Guessing,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,PerceivedAccuracy,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,TaskDifficulty,
23,smallmultiples_shadowmarks_overlays,smallmultiples,4,TechniqueDifficulty,
23,smallmultiples_shadowmarks_overlays,overlays,4,MentalDemand,
23,smallmultiples_shadowmarks_overlays,overlays,4,PhysicalDemand,
23,smallmultiples_shadowmarks_overlays,overlays,4,TemporalDemand,
23,smallmultiples_shadowmarks_overlays,overlays,4,Performance,
23,smallmultiples_shadowmarks_overlays,overlays,4,Effort,
23,smallmultiples_shadowmarks_overlays,overlays,4,Frustration,
23,smallmultiples_shadowmarks_overlays,overlays,4,Guessing,
23,smallmultiples_shadowmarks_overlays,overlays,4,PerceivedAccuracy,
23,smallmultiples_shadowmarks_overlays,overlays,4,TaskDifficulty,
23,smallmultiples_shadowmarks_overlays,overlays,4,TechniqueDifficulty,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,MentalDemand,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,PhysicalDemand,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TemporalDemand,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Performance,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Effort,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Frustration,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,Guessing,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,PerceivedAccuracy,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TaskDifficulty,
23,smallmultiples_shadowmarks_overlays,shadowmarkers,4,TechniqueDifficulty,
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,MentalDemand,2.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,PhysicalDemand,2.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,TemporalDemand,3.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,Performance,1.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,Effort,2.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,Frustration,2.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,Guessing,2.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,PerceivedAccuracy,6.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,TaskDifficulty,5.0
24,overlays_smallmultiples_shadowmarks,smallmultiples,4,TechniqueDifficulty,2.0
24,overlays_smallmultiples_shadowmarks,overlays,4,MentalDemand,5.0
24,overlays_smallmultiples_shadowmarks,overlays,4,PhysicalDemand,2.0
24,overlays_smallmultiples_shadowmarks,overlays,4,TemporalDemand,3.0
24,overlays_smallmultiples_shadowmarks,overlays,4,Performance,7.0
24,overlays_smallmultiples_shadowmarks,overlays,4,Effort,7.0
24,overlays_smallmultiples_shadowmarks,overlays,4,Frustration,7.0
24,overlays_smallmultiples_shadowmarks,overlays,4,Guessing,7.0
24,overlays_smallmultiples_shadowmarks,overlays,4,PerceivedAccuracy,1.0
24,overlays_smallmultiples_shadowmarks,overlays,4,TaskDifficulty,7.0
24,overlays_smallmultiples_shadowmarks,overlays,4,TechniqueDifficulty,1.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,MentalDemand,5.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,PhysicalDemand,1.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,TemporalDemand,3.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Performance,1.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Effort,6.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Frustration,6.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,Guessing,1.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,PerceivedAccuracy,7.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,TaskDifficulty,2.0
24,overlays_smallmultiples_shadowmarks,shadowmarkers,4,TechniqueDifficulty,2.0
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,MentalDemand,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,PhysicalDemand,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,TemporalDemand,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,Performance,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,Effort,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,Frustration,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,Guessing,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,PerceivedAccuracy,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,TaskDifficulty,
25,overlays_smallmultiples_shadowmarks,smallmultiples,4,TechniqueDifficulty,
25,overlays_smallmultiples_shadowmarks,overlays,4,MentalDemand,6.0
25,overlays_smallmultiples_shadowmarks,overlays,4,PhysicalDemand,3.0
25,overlays_smallmultiples_shadowmarks,overlays,4,TemporalDemand,6.0
25,overlays_smallmultiples_shadowmarks,overlays,4,Performance,6.0
