"","pID","condition","interaction","trial","attempt","selectedVideos","videos"
"173",34,2,"smallMultiples",0,3,"scatterplot-1;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"174",34,2,"smallMultiples",0,4,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"175",34,2,"smallMultiples",1,1,"scatterplot-56;","scatterplot-69;scatterplot-83;scatterplot-21;scatterplot-23;scatterplot-3;scatterplot-56;scatterplot-48;scatterplot-17;scatterplot-90;"
"176",34,2,"smallMultiples",1,2,"scatterplot-3;","scatterplot-69;scatterplot-83;scatterplot-21;scatterplot-23;scatterplot-3;scatterplot-56;scatterplot-48;scatterplot-17;scatterplot-90;"
"177",34,2,"smallMultiples",2,1,"scatterplot-22;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"178",34,2,"smallMultiples",2,2,"scatterplot-10;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"179",34,2,"smallMultiples",2,3,"scatterplot-26;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"180",34,2,"smallMultiples",2,4,"scatterplot-1;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"181",34,2,"smallMultiples",2,5,"scatterplot-69;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"182",34,2,"smallMultiples",2,6,"scatterplot-35;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"183",34,2,"smallMultiples",2,7,"scatterplot-31;","scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;"
"184",37,5,"overlays",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"185",37,5,"overlays",1,1,"scatterplot-37;","scatterplot-89;scatterplot-94;scatterplot-83;scatterplot-68;scatterplot-95;scatterplot-37;scatterplot-88;scatterplot-44;scatterplot-87;"
"186",37,5,"overlays",2,1,"scatterplot-13;","scatterplot-75;scatterplot-69;scatterplot-64;scatterplot-27;scatterplot-57;scatterplot-23;scatterplot-65;scatterplot-25;scatterplot-13;"
"187",37,5,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"188",37,5,"shadowMarkers",1,1,"scatterplot-49;","scatterplot-21;scatterplot-72;scatterplot-39;scatterplot-42;scatterplot-49;scatterplot-32;scatterplot-24;scatterplot-85;scatterplot-77;"
"189",37,5,"shadowMarkers",2,1,"scatterplot-34;","scatterplot-48;scatterplot-79;scatterplot-41;scatterplot-83;scatterplot-4;scatterplot-17;scatterplot-34;scatterplot-27;scatterplot-61;"
"190",37,5,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"191",37,5,"smallMultiples",1,1,"scatterplot-19;","scatterplot-48;scatterplot-61;scatterplot-88;scatterplot-49;scatterplot-64;scatterplot-79;scatterplot-19;scatterplot-57;scatterplot-40;"
"192",37,5,"smallMultiples",1,2,"scatterplot-64;","scatterplot-48;scatterplot-61;scatterplot-88;scatterplot-49;scatterplot-64;scatterplot-79;scatterplot-19;scatterplot-57;scatterplot-40;"
"193",37,5,"smallMultiples",1,3,"scatterplot-88;","scatterplot-48;scatterplot-61;scatterplot-88;scatterplot-49;scatterplot-64;scatterplot-79;scatterplot-19;scatterplot-57;scatterplot-40;"
"194",37,5,"smallMultiples",1,4,"scatterplot-49;","scatterplot-48;scatterplot-61;scatterplot-88;scatterplot-49;scatterplot-64;scatterplot-79;scatterplot-19;scatterplot-57;scatterplot-40;"
"195",37,5,"smallMultiples",2,1,"scatterplot-84;","scatterplot-24;scatterplot-64;scatterplot-10;scatterplot-68;scatterplot-78;scatterplot-20;scatterplot-39;scatterplot-84;scatterplot-57;"
"196",39,4,"overlays",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"197",39,4,"overlays",1,1,"scatterplot-76;","scatterplot-21;scatterplot-77;scatterplot-19;scatterplot-48;scatterplot-76;scatterplot-88;scatterplot-69;scatterplot-83;scatterplot-38;"
"198",39,4,"overlays",2,1,"scatterplot-66;","scatterplot-69;scatterplot-6;scatterplot-90;scatterplot-4;scatterplot-12;scatterplot-75;scatterplot-66;scatterplot-42;scatterplot-33;"
"199",39,4,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"200",39,4,"shadowMarkers",1,1,"scatterplot-71;","scatterplot-78;scatterplot-75;scatterplot-64;scatterplot-71;scatterplot-19;scatterplot-87;scatterplot-90;scatterplot-38;scatterplot-33;"
"201",39,4,"shadowMarkers",2,1,"scatterplot-16;","scatterplot-1;scatterplot-35;scatterplot-41;scatterplot-61;scatterplot-40;scatterplot-38;scatterplot-39;scatterplot-16;scatterplot-26;"
"202",39,4,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"203",39,4,"smallMultiples",1,1,"scatterplot-16;","scatterplot-77;scatterplot-42;scatterplot-6;scatterplot-58;scatterplot-33;scatterplot-16;scatterplot-88;scatterplot-56;scatterplot-75;"
"204",39,4,"smallMultiples",2,1,"scatterplot-67;","scatterplot-47;scatterplot-6;scatterplot-26;scatterplot-33;scatterplot-95;scatterplot-75;scatterplot-81;scatterplot-29;scatterplot-67;"
"205",41,5,"overlays",0,1,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"206",41,5,"overlays",0,2,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"207",41,5,"overlays",1,1,"scatterplot-27;","scatterplot-24;scatterplot-1;scatterplot-23;scatterplot-87;scatterplot-27;scatterplot-66;scatterplot-26;scatterplot-79;scatterplot-6;"
"208",41,5,"overlays",1,2,"scatterplot-24;","scatterplot-24;scatterplot-1;scatterplot-23;scatterplot-87;scatterplot-27;scatterplot-66;scatterplot-26;scatterplot-79;scatterplot-6;"
"209",41,5,"overlays",1,3,"scatterplot-1;","scatterplot-24;scatterplot-1;scatterplot-23;scatterplot-87;scatterplot-27;scatterplot-66;scatterplot-26;scatterplot-79;scatterplot-6;"
"210",41,5,"overlays",1,4,"scatterplot-23;","scatterplot-24;scatterplot-1;scatterplot-23;scatterplot-87;scatterplot-27;scatterplot-66;scatterplot-26;scatterplot-79;scatterplot-6;"
"211",41,5,"overlays",1,5,"scatterplot-87;","scatterplot-24;scatterplot-1;scatterplot-23;scatterplot-87;scatterplot-27;scatterplot-66;scatterplot-26;scatterplot-79;scatterplot-6;"
"212",41,5,"overlays",1,6,"scatterplot-66;","scatterplot-24;scatterplot-1;scatterplot-23;scatterplot-87;scatterplot-27;scatterplot-66;scatterplot-26;scatterplot-79;scatterplot-6;"
"213",41,5,"overlays",2,1,"scatterplot-93;","scatterplot-25;scatterplot-39;scatterplot-29;scatterplot-41;scatterplot-64;scatterplot-75;scatterplot-19;scatterplot-78;scatterplot-93;"
"214",41,5,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"215",41,5,"shadowMarkers",1,1,"scatterplot-32;","scatterplot-44;scatterplot-32;scatterplot-61;scatterplot-25;scatterplot-2;scatterplot-79;scatterplot-20;scatterplot-41;scatterplot-35;"
"216",41,5,"shadowMarkers",1,2,"scatterplot-44;","scatterplot-44;scatterplot-32;scatterplot-61;scatterplot-25;scatterplot-2;scatterplot-79;scatterplot-20;scatterplot-41;scatterplot-35;"
"217",41,5,"shadowMarkers",1,3,"scatterplot-44;","scatterplot-44;scatterplot-32;scatterplot-61;scatterplot-25;scatterplot-2;scatterplot-79;scatterplot-20;scatterplot-41;scatterplot-35;"
"218",41,5,"shadowMarkers",1,4,"scatterplot-2;","scatterplot-44;scatterplot-32;scatterplot-61;scatterplot-25;scatterplot-2;scatterplot-79;scatterplot-20;scatterplot-41;scatterplot-35;"
"219",41,5,"shadowMarkers",2,1,"scatterplot-88;","scatterplot-81;scatterplot-90;scatterplot-26;scatterplot-33;scatterplot-88;scatterplot-69;scatterplot-97;scatterplot-19;scatterplot-24;"
"220",41,5,"shadowMarkers",2,2,"scatterplot-69;","scatterplot-81;scatterplot-90;scatterplot-26;scatterplot-33;scatterplot-88;scatterplot-69;scatterplot-97;scatterplot-19;scatterplot-24;"
"221",41,5,"shadowMarkers",2,3,"scatterplot-97;","scatterplot-81;scatterplot-90;scatterplot-26;scatterplot-33;scatterplot-88;scatterplot-69;scatterplot-97;scatterplot-19;scatterplot-24;"
"222",41,5,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"223",41,5,"smallMultiples",1,1,"scatterplot-94;","scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;"
"224",41,5,"smallMultiples",1,2,"scatterplot-57;","scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;"
"225",41,5,"smallMultiples",1,3,"scatterplot-38;","scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;"
"226",41,5,"smallMultiples",1,4,"scatterplot-81;","scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;"
"227",41,5,"smallMultiples",1,5,"scatterplot-64;","scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;"
"228",41,5,"smallMultiples",1,6,"scatterplot-5;","scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;"
"229",41,5,"smallMultiples",2,1,"scatterplot-92;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"230",41,5,"smallMultiples",2,2,"scatterplot-83;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"231",41,5,"smallMultiples",2,3,"scatterplot-94;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"232",41,5,"smallMultiples",2,4,"scatterplot-78;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"233",41,5,"smallMultiples",2,5,"scatterplot-17;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"234",41,5,"smallMultiples",2,6,"scatterplot-81;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"235",41,5,"smallMultiples",2,7,"scatterplot-40;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"236",41,5,"smallMultiples",2,8,"scatterplot-71;","scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;"
"237",46,2,"overlays",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"238",46,2,"overlays",1,1,"scatterplot-98;","scatterplot-81;scatterplot-47;scatterplot-64;scatterplot-33;scatterplot-25;scatterplot-98;scatterplot-60;scatterplot-82;scatterplot-90;"
"239",46,2,"overlays",2,1,"scatterplot-5;","scatterplot-92;scatterplot-85;scatterplot-28;scatterplot-36;scatterplot-17;scatterplot-38;scatterplot-56;scatterplot-22;scatterplot-5;"
"240",46,2,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"241",46,2,"shadowMarkers",1,1,"scatterplot-91;","scatterplot-94;scatterplot-69;scatterplot-17;scatterplot-91;scatterplot-75;scatterplot-12;scatterplot-79;scatterplot-48;scatterplot-65;"
"242",46,2,"shadowMarkers",2,1,"scatterplot-5;","scatterplot-39;scatterplot-85;scatterplot-82;scatterplot-44;scatterplot-33;scatterplot-94;scatterplot-90;scatterplot-5;scatterplot-22;"
"243",46,2,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"244",46,2,"smallMultiples",1,1,"scatterplot-11;","scatterplot-61;scatterplot-24;scatterplot-87;scatterplot-17;scatterplot-11;scatterplot-85;scatterplot-78;scatterplot-6;scatterplot-81;"
"245",46,2,"smallMultiples",2,1,"scatterplot-34;","scatterplot-95;scatterplot-19;scatterplot-17;scatterplot-82;scatterplot-64;scatterplot-57;scatterplot-34;scatterplot-87;scatterplot-79;"
"246",47,4,"overlays",0,1,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"247",47,4,"overlays",0,2,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"248",47,4,"overlays",1,1,"scatterplot-1;","scatterplot-64;scatterplot-39;scatterplot-57;scatterplot-48;scatterplot-73;scatterplot-1;scatterplot-72;scatterplot-29;scatterplot-24;"
"249",47,4,"overlays",1,2,"scatterplot-64;","scatterplot-64;scatterplot-39;scatterplot-57;scatterplot-48;scatterplot-73;scatterplot-1;scatterplot-72;scatterplot-29;scatterplot-24;"
"250",47,4,"overlays",1,3,"scatterplot-73;","scatterplot-64;scatterplot-39;scatterplot-57;scatterplot-48;scatterplot-73;scatterplot-1;scatterplot-72;scatterplot-29;scatterplot-24;"
"251",47,4,"overlays",2,1,"scatterplot-59;","scatterplot-40;scatterplot-69;scatterplot-4;scatterplot-17;scatterplot-20;scatterplot-88;scatterplot-59;scatterplot-21;scatterplot-33;"
"252",47,4,"shadowMarkers",0,1,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"253",47,4,"shadowMarkers",0,2,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"254",47,4,"shadowMarkers",0,3,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"255",47,4,"shadowMarkers",1,1,"scatterplot-22;","scatterplot-22;scatterplot-90;scatterplot-20;scatterplot-66;scatterplot-27;scatterplot-1;scatterplot-4;scatterplot-81;scatterplot-89;"
"256",47,4,"shadowMarkers",1,2,"scatterplot-66;","scatterplot-22;scatterplot-90;scatterplot-20;scatterplot-66;scatterplot-27;scatterplot-1;scatterplot-4;scatterplot-81;scatterplot-89;"
"257",47,4,"shadowMarkers",2,1,"scatterplot-2;","scatterplot-4;scatterplot-48;scatterplot-39;scatterplot-87;scatterplot-69;scatterplot-21;scatterplot-58;scatterplot-2;scatterplot-25;"
"258",47,4,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"259",47,4,"smallMultiples",1,1,"scatterplot-82;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"260",47,4,"smallMultiples",1,2,"scatterplot-4;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"261",47,4,"smallMultiples",1,3,"scatterplot-88;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"262",47,4,"smallMultiples",1,4,"scatterplot-75;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"263",47,4,"smallMultiples",1,5,"scatterplot-30;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"264",47,4,"smallMultiples",1,6,"scatterplot-84;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"265",47,4,"smallMultiples",2,1,"scatterplot-34;","scatterplot-30;scatterplot-39;scatterplot-81;scatterplot-44;scatterplot-83;scatterplot-68;scatterplot-19;scatterplot-72;scatterplot-34;"
"266",48,5,"overlays",0,1,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"267",48,5,"overlays",0,2,"scatterplot-7;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"268",48,5,"overlays",0,3,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"269",48,5,"overlays",0,4,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"270",48,5,"overlays",1,1,"scatterplot-31;","scatterplot-30;scatterplot-61;scatterplot-33;scatterplot-87;scatterplot-64;scatterplot-31;scatterplot-25;scatterplot-32;scatterplot-19;"
"271",48,5,"overlays",2,1,"scatterplot-76;","scatterplot-72;scatterplot-38;scatterplot-61;scatterplot-25;scatterplot-95;scatterplot-83;scatterplot-35;scatterplot-77;scatterplot-76;"
"272",48,5,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"273",48,5,"shadowMarkers",1,1,"scatterplot-89;","scatterplot-81;scatterplot-83;scatterplot-47;scatterplot-40;scatterplot-54;scatterplot-58;scatterplot-4;scatterplot-12;scatterplot-89;"
"274",48,5,"shadowMarkers",1,2,"scatterplot-54;","scatterplot-81;scatterplot-83;scatterplot-47;scatterplot-40;scatterplot-54;scatterplot-58;scatterplot-4;scatterplot-12;scatterplot-89;"
"275",48,5,"shadowMarkers",2,1,"scatterplot-3;","scatterplot-79;scatterplot-82;scatterplot-20;scatterplot-61;scatterplot-78;scatterplot-12;scatterplot-3;scatterplot-85;scatterplot-60;"
"276",48,5,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"277",48,5,"smallMultiples",1,1,"scatterplot-60;","scatterplot-23;scatterplot-88;scatterplot-77;scatterplot-2;scatterplot-6;scatterplot-44;scatterplot-69;scatterplot-12;scatterplot-60;"
"278",48,5,"smallMultiples",1,2,"scatterplot-44;","scatterplot-23;scatterplot-88;scatterplot-77;scatterplot-2;scatterplot-6;scatterplot-44;scatterplot-69;scatterplot-12;scatterplot-60;"
"279",48,5,"smallMultiples",1,3,"scatterplot-2;","scatterplot-23;scatterplot-88;scatterplot-77;scatterplot-2;scatterplot-6;scatterplot-44;scatterplot-69;scatterplot-12;scatterplot-60;"
"280",48,5,"smallMultiples",2,1,"scatterplot-44;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"281",48,5,"smallMultiples",2,2,"scatterplot-24;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"282",48,5,"smallMultiples",2,3,"scatterplot-22;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"283",48,5,"smallMultiples",2,4,"scatterplot-60;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"284",48,5,"smallMultiples",2,5,"scatterplot-23;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"285",48,5,"smallMultiples",2,6,"scatterplot-16;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"286",5,3,"overlays",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"287",5,3,"overlays",1,1,"scatterplot-54;","scatterplot-68;scatterplot-10;scatterplot-32;scatterplot-21;scatterplot-16;scatterplot-90;scatterplot-64;scatterplot-25;scatterplot-54;"
"288",5,3,"overlays",1,2,"scatterplot-25;","scatterplot-68;scatterplot-10;scatterplot-32;scatterplot-21;scatterplot-16;scatterplot-90;scatterplot-64;scatterplot-25;scatterplot-54;"
"289",5,3,"overlays",1,3,"scatterplot-32;","scatterplot-68;scatterplot-10;scatterplot-32;scatterplot-21;scatterplot-16;scatterplot-90;scatterplot-64;scatterplot-25;scatterplot-54;"
"290",5,3,"overlays",1,4,"scatterplot-90;","scatterplot-68;scatterplot-10;scatterplot-32;scatterplot-21;scatterplot-16;scatterplot-90;scatterplot-64;scatterplot-25;scatterplot-54;"
"291",5,3,"overlays",1,5,"scatterplot-25;","scatterplot-68;scatterplot-10;scatterplot-32;scatterplot-21;scatterplot-16;scatterplot-90;scatterplot-64;scatterplot-25;scatterplot-54;"
"292",5,3,"overlays",1,6,"scatterplot-16;","scatterplot-68;scatterplot-10;scatterplot-32;scatterplot-21;scatterplot-16;scatterplot-90;scatterplot-64;scatterplot-25;scatterplot-54;"
"293",5,3,"overlays",2,1,"scatterplot-83;","scatterplot-26;scatterplot-77;scatterplot-25;scatterplot-6;scatterplot-87;scatterplot-17;scatterplot-43;scatterplot-78;scatterplot-83;"
"294",5,3,"overlays",2,2,"scatterplot-87;","scatterplot-26;scatterplot-77;scatterplot-25;scatterplot-6;scatterplot-87;scatterplot-17;scatterplot-43;scatterplot-78;scatterplot-83;"
"295",5,3,"overlays",2,3,"scatterplot-43;","scatterplot-26;scatterplot-77;scatterplot-25;scatterplot-6;scatterplot-87;scatterplot-17;scatterplot-43;scatterplot-78;scatterplot-83;"
"296",5,3,"shadowMarkers",0,1,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"297",5,3,"shadowMarkers",0,2,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"298",5,3,"shadowMarkers",0,3,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"299",5,3,"shadowMarkers",1,1,"scatterplot-29;","scatterplot-41;scatterplot-77;scatterplot-94;scatterplot-40;scatterplot-29;scatterplot-76;scatterplot-26;scatterplot-23;scatterplot-95;"
"300",5,3,"shadowMarkers",1,2,"scatterplot-76;","scatterplot-41;scatterplot-77;scatterplot-94;scatterplot-40;scatterplot-29;scatterplot-76;scatterplot-26;scatterplot-23;scatterplot-95;"
"301",5,3,"shadowMarkers",2,1,"scatterplot-51;","scatterplot-95;scatterplot-89;scatterplot-38;scatterplot-56;scatterplot-83;scatterplot-6;scatterplot-10;scatterplot-24;scatterplot-51;"
"302",5,3,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"303",5,3,"smallMultiples",1,1,"scatterplot-6;","scatterplot-87;scatterplot-29;scatterplot-79;scatterplot-59;scatterplot-58;scatterplot-6;scatterplot-89;scatterplot-75;scatterplot-20;"
"304",5,3,"smallMultiples",1,2,"scatterplot-87;","scatterplot-87;scatterplot-29;scatterplot-79;scatterplot-59;scatterplot-58;scatterplot-6;scatterplot-89;scatterplot-75;scatterplot-20;"
"305",5,3,"smallMultiples",1,3,"scatterplot-59;","scatterplot-87;scatterplot-29;scatterplot-79;scatterplot-59;scatterplot-58;scatterplot-6;scatterplot-89;scatterplot-75;scatterplot-20;"
"306",5,3,"smallMultiples",2,1,"scatterplot-29;","scatterplot-58;scatterplot-1;scatterplot-29;scatterplot-61;scatterplot-10;scatterplot-44;scatterplot-33;scatterplot-11;scatterplot-68;"
"307",5,3,"smallMultiples",2,2,"scatterplot-33;","scatterplot-58;scatterplot-1;scatterplot-29;scatterplot-61;scatterplot-10;scatterplot-44;scatterplot-33;scatterplot-11;scatterplot-68;"
"308",5,3,"smallMultiples",2,3,"scatterplot-68;","scatterplot-58;scatterplot-1;scatterplot-29;scatterplot-61;scatterplot-10;scatterplot-44;scatterplot-33;scatterplot-11;scatterplot-68;"
